location,horizon,forecast_date,target_date,week_of_season,season_year,actual,predicted,residual_log
New Hampshire,3,2025-02-22,2025-03-15,16,2024,79.0,202.6696077976025,-0.934472476630094
New Jersey,3,2025-02-22,2025-03-15,16,2024,465.0,1293.2610767616968,-1.0215095800603038
New Mexico,3,2025-02-22,2025-03-15,16,2024,146.0,177.8123999148437,-0.1959046243101845
New York,3,2025-02-22,2025-03-15,16,2024,1107.0,1941.1548351309043,-0.5612415080933459
North Carolina,3,2025-02-22,2025-03-15,16,2024,667.0,1545.8860984949642,-0.8397110469792946
North Dakota,3,2025-02-22,2025-03-15,16,2024,36.0,89.4019566586442,-0.8933479989736974
Ohio,3,2025-02-22,2025-03-15,16,2024,1361.0,4061.736591557312,-1.0929025761545723
Oklahoma,3,2025-02-22,2025-03-15,16,2024,143.0,570.7248158048433,-1.3788444847919985
Oregon,3,2025-02-22,2025-03-15,16,2024,184.0,225.0547624175768,-0.2004214564234496
Pennsylvania,3,2025-02-22,2025-03-15,16,2024,1648.0,4518.491955644799,-1.008230544755787
Puerto Rico,3,2025-02-22,2025-03-15,16,2024,346.0,322.1295007200643,0.0712716060536982
Rhode Island,3,2025-02-22,2025-03-15,16,2024,68.0,131.92464750352664,-0.6556759029448012
South Carolina,3,2025-02-22,2025-03-15,16,2024,269.0,182.97464450094827,0.3836240125101868
South Dakota,3,2025-02-22,2025-03-15,16,2024,26.0,124.3111171413086,-1.5349627161543422
Tennessee,3,2025-02-22,2025-03-15,16,2024,461.0,461.775042249976,-0.0016761750610205
Texas,3,2025-02-22,2025-03-15,16,2024,909.0,2162.28405414989,-0.8659381419761143
US,3,2025-02-22,2025-03-15,16,2024,18848.0,41737.68785884253,-0.7949686030056977
Utah,3,2025-02-22,2025-03-15,16,2024,102.0,170.55817294090525,-0.5101934216823709
Vermont,3,2025-02-22,2025-03-15,16,2024,32.0,114.35059462194992,-1.2514685780767096
Virginia,3,2025-02-22,2025-03-15,16,2024,514.0,560.1914611376761,-0.0858952320847308
Washington,3,2025-02-22,2025-03-15,16,2024,201.0,571.0540493373755,-1.0409657813630782
West Virginia,3,2025-02-22,2025-03-15,16,2024,347.0,501.2894072419097,-0.3669739822501201
Wisconsin,3,2025-02-22,2025-03-15,16,2024,326.0,920.623283641368,-1.0361763830930384
Wyoming,3,2025-02-22,2025-03-15,16,2024,44.0,69.27626074941318,-0.4457715670877933
Alabama,3,2025-03-01,2025-03-22,17,2024,192.0,197.14909806756583,-0.0263295789551927
Alaska,3,2025-03-01,2025-03-22,17,2024,26.0,44.12607881438886,-0.5136234576070167
Arizona,3,2025-03-01,2025-03-22,17,2024,346.0,537.6286165833569,-0.4397015304402272
Arkansas,3,2025-03-01,2025-03-22,17,2024,164.0,257.0017754095278,-0.4470209924296382
California,3,2025-03-01,2025-03-22,17,2024,711.0,1527.1348514673348,-0.7637253079984712
Colorado,3,2025-03-01,2025-03-22,17,2024,162.0,362.9335593783322,-0.803221120989094
Connecticut,3,2025-03-01,2025-03-22,17,2024,118.0,349.98461159300064,-1.081618887777882
Delaware,3,2025-03-01,2025-03-22,17,2024,48.0,151.3005335372088,-1.1340354649833606
District of Columbia,3,2025-03-01,2025-03-22,17,2024,67.0,70.31209277826157,-0.0475582120461712
Florida,3,2025-03-01,2025-03-22,17,2024,925.0,1392.5609126419547,-0.4087433232989212
Georgia,3,2025-03-01,2025-03-22,17,2024,235.0,277.15163199701175,-0.1643345988055031
Hawaii,3,2025-03-01,2025-03-22,17,2024,42.0,76.5500779670409,-0.5897237793061838
Idaho,3,2025-03-01,2025-03-22,17,2024,83.0,125.99980560580887,-0.4133687569511846
Illinois,3,2025-03-01,2025-03-22,17,2024,509.0,928.1285724551528,-0.5998364022868978
Indiana,3,2025-03-01,2025-03-22,17,2024,392.0,995.2493342430544,-0.9301879499720088
Iowa,3,2025-03-01,2025-03-22,17,2024,99.0,371.203836284409,-1.3142714652180132
Kansas,3,2025-03-01,2025-03-22,17,2024,120.0,233.22478685624563,-0.6604907362443475
Kentucky,3,2025-03-01,2025-03-22,17,2024,372.0,415.8507682015032,-0.111149868083852
Louisiana,3,2025-03-01,2025-03-22,17,2024,230.0,202.712889561651,0.1257061121105325
Maine,3,2025-03-01,2025-03-22,17,2024,83.0,158.24501137191567,-0.6396271693532469
Maryland,3,2025-03-01,2025-03-22,17,2024,210.0,558.4003397953657,-0.9750072547198628
Massachusetts,3,2025-03-01,2025-03-22,17,2024,320.0,1250.4846775749002,-1.360644744418682
Michigan,3,2025-03-01,2025-03-22,17,2024,948.0,1732.8998054319898,-0.6027195747266028
Minnesota,3,2025-03-01,2025-03-22,17,2024,197.0,275.07151139293984,-0.3323929007119828
Mississippi,3,2025-03-01,2025-03-22,17,2024,102.0,97.88004822338172,0.0408215068243613
Missouri,3,2025-03-01,2025-03-22,17,2024,370.0,1031.4692036676315,-1.023506434826631
Montana,3,2025-03-01,2025-03-22,17,2024,91.0,139.86931781207304,-0.4260440595343215
Nebraska,3,2025-03-01,2025-03-22,17,2024,58.0,221.4805486067912,-1.3273022318871002
Nevada,3,2025-03-01,2025-03-22,17,2024,81.0,83.69542619968067,-0.0323423529319324
New Hampshire,3,2025-03-01,2025-03-22,17,2024,53.0,208.62077324422063,-1.356316009961243
New Jersey,3,2025-03-01,2025-03-22,17,2024,345.0,969.6159114001464,-1.031492055144101
New Mexico,3,2025-03-01,2025-03-22,17,2024,110.0,175.62114999480082,-0.4644768418315772
New York,3,2025-03-01,2025-03-22,17,2024,894.0,1511.5303451218824,-0.5247155343193848
North Carolina,3,2025-03-01,2025-03-22,17,2024,434.0,985.4916575845172,-0.8188088377589251
North Dakota,3,2025-03-01,2025-03-22,17,2024,24.0,60.34527903685648,-0.8976423920133327
Ohio,3,2025-03-01,2025-03-22,17,2024,797.0,2982.2631230578663,-1.3186643907035025
Oklahoma,3,2025-03-01,2025-03-22,17,2024,86.0,349.8240776072559,-1.3943767757687435
Oregon,3,2025-03-01,2025-03-22,17,2024,126.0,205.52849995803427,-0.4862513307440164
Pennsylvania,3,2025-03-01,2025-03-22,17,2024,1347.0,3473.6434597825287,-0.946869859761316
Puerto Rico,3,2025-03-01,2025-03-22,17,2024,243.0,229.8232319470625,0.0555160373754786
Rhode Island,3,2025-03-01,2025-03-22,17,2024,43.0,108.59447115188529,-0.91259729362875
South Carolina,3,2025-03-01,2025-03-22,17,2024,188.0,238.8108588623599,-0.2381035095041896
South Dakota,3,2025-03-01,2025-03-22,17,2024,16.0,58.95846844619522,-1.260438785926591
Tennessee,3,2025-03-01,2025-03-22,17,2024,308.0,341.976636899089,-0.1043210539515051
Texas,3,2025-03-01,2025-03-22,17,2024,611.0,1326.0087212767128,-0.7739503239736525
US,3,2025-03-01,2025-03-22,17,2024,14035.0,33003.29779143457,-0.8550123313696059
Utah,3,2025-03-01,2025-03-22,17,2024,76.0,148.1000920280422,-0.6608124171404413
Vermont,3,2025-03-01,2025-03-22,17,2024,34.0,79.18079323510146,-0.8289359388551252
Virginia,3,2025-03-01,2025-03-22,17,2024,339.0,333.02705895023627,0.0177236130939641
Washington,3,2025-03-01,2025-03-22,17,2024,165.0,580.2592933837973,-1.2532091570344912
West Virginia,3,2025-03-01,2025-03-22,17,2024,275.0,495.901265835065,-0.58799048035229
Wisconsin,3,2025-03-01,2025-03-22,17,2024,186.0,714.4235931687397,-1.3417661884155487
Wyoming,3,2025-03-01,2025-03-22,17,2024,30.0,89.38226593923892,-1.07006087042999
Alabama,3,2025-03-08,2025-03-29,18,2024,169.0,205.5719064219668,-0.194850129856495
Alaska,3,2025-03-08,2025-03-29,18,2024,32.0,43.37751739575304,-0.2962254147651504
Arizona,3,2025-03-08,2025-03-29,18,2024,238.0,542.8818239991442,-0.8222684360297361
Arkansas,3,2025-03-08,2025-03-29,18,2024,111.0,228.21132548168103,-0.7161455254210436
California,3,2025-03-08,2025-03-29,18,2024,596.0,920.2602100658652,-0.4338254128890035
Colorado,3,2025-03-08,2025-03-29,18,2024,121.0,273.11136521968064,-0.8095134214870656
Connecticut,3,2025-03-08,2025-03-29,18,2024,77.0,242.4645723441633,-1.1382626117947252
Delaware,3,2025-03-08,2025-03-29,18,2024,34.0,108.029521801927,-1.1362706262881113
District of Columbia,3,2025-03-08,2025-03-29,18,2024,69.0,83.22791629012414,-0.1850311716378794
Florida,3,2025-03-08,2025-03-29,18,2024,727.0,991.967794508382,-0.3103971828032881
Georgia,3,2025-03-08,2025-03-29,18,2024,190.0,250.9300498553409,-0.2768780409932283
Hawaii,3,2025-03-08,2025-03-29,18,2024,31.0,51.04359602334543,-0.4863458495975852
Idaho,3,2025-03-08,2025-03-29,18,2024,50.0,98.08538176973543,-0.6641562878392917
Illinois,3,2025-03-08,2025-03-29,18,2024,355.0,568.6878394758355,-0.4701578299191142
Indiana,3,2025-03-08,2025-03-29,18,2024,237.0,425.7678336060232,-0.583969476482058
Iowa,3,2025-03-08,2025-03-29,18,2024,55.0,315.81639354375454,-1.6
Kansas,3,2025-03-08,2025-03-29,18,2024,68.0,160.81420874822476,-0.8523423129095686
Kentucky,3,2025-03-08,2025-03-29,18,2024,267.0,466.22897152386463,-0.5558324600477365
Louisiana,3,2025-03-08,2025-03-29,18,2024,178.0,230.2958358072131,-0.2563117598070485
Maine,3,2025-03-08,2025-03-29,18,2024,59.0,79.34737176477802,-0.2920148195916949
Maryland,3,2025-03-08,2025-03-29,18,2024,135.0,370.95512207657646,-1.006118321680459
Massachusetts,3,2025-03-08,2025-03-29,18,2024,223.0,1086.3805211188908,-1.579880839434327
Michigan,3,2025-03-08,2025-03-29,18,2024,636.0,1582.4903949636712,-0.9106171446878956
Minnesota,3,2025-03-08,2025-03-29,18,2024,83.0,197.47727931902176,-0.8598578328637645
Mississippi,3,2025-03-08,2025-03-29,18,2024,50.99999999999999,53.11042692085719,-0.0397831829119348
Missouri,3,2025-03-08,2025-03-29,18,2024,189.0,583.2192731316197,-1.1232523078885164
Montana,3,2025-03-08,2025-03-29,18,2024,59.0,124.68675103339947,-0.7394481463344835
Nebraska,3,2025-03-08,2025-03-29,18,2024,39.0,134.8671335029357,-1.2227979945488625
Nevada,3,2025-03-08,2025-03-29,18,2024,70.0,60.78772042271086,0.1389752309825009
New Hampshire,3,2025-03-08,2025-03-29,18,2024,34.0,180.79616884977128,-1.6
New Jersey,3,2025-03-08,2025-03-29,18,2024,282.0,713.4324662949723,-0.9260415764281084
New Mexico,3,2025-03-08,2025-03-29,18,2024,90.0,124.87700908685368,-0.3244458053625552
New York,3,2025-03-08,2025-03-29,18,2024,611.0,1121.29846735635,-0.6064017818815346
North Carolina,3,2025-03-08,2025-03-29,18,2024,301.0,735.3453283770897,-0.8912721874804284
North Dakota,3,2025-03-08,2025-03-29,18,2024,25.0,38.72579686309477,-0.4239042336864465
Ohio,3,2025-03-08,2025-03-29,18,2024,453.0,1250.738293051426,-1.0141913006595633
Oklahoma,3,2025-03-08,2025-03-29,18,2024,75.0,217.34220297653195,-1.0553302301756595
Oregon,3,2025-03-08,2025-03-29,18,2024,95.0,100.78770495798602,-0.0585411289103792
Pennsylvania,3,2025-03-08,2025-03-29,18,2024,959.0,2857.509318152,-1.0911222660416238
Puerto Rico,3,2025-03-08,2025-03-29,18,2024,212.0,277.4538276730848,-0.2679600905886934
Rhode Island,3,2025-03-08,2025-03-29,18,2024,26.0,53.46703587618839,-0.7017588063630789
South Carolina,3,2025-03-08,2025-03-29,18,2024,137.0,178.96933509519877,-0.2655327906377636
South Dakota,3,2025-03-08,2025-03-29,18,2024,11.0,51.126078523329,-1.4687587212119482
Tennessee,3,2025-03-08,2025-03-29,18,2024,219.00000000000003,323.5384039907376,-0.3887763309886862
Texas,3,2025-03-08,2025-03-29,18,2024,540.0,1082.6775881299263,-0.6946964309882304
US,3,2025-03-08,2025-03-29,18,2024,9959.0,25222.517757546742,-0.9291997320662038
Utah,3,2025-03-08,2025-03-29,18,2024,54.0,101.38225073701878,-0.621380179702796
Vermont,3,2025-03-08,2025-03-29,18,2024,26.0,61.0355016511752,-0.8318699624407904
Virginia,3,2025-03-08,2025-03-29,18,2024,213.0,286.1325070243229,-0.2939677911373879
Washington,3,2025-03-08,2025-03-29,18,2024,113.0,301.60080894440426,-0.9762160262688244
West Virginia,3,2025-03-08,2025-03-29,18,2024,168.0,326.25668012720377,-0.660846102575948
Wisconsin,3,2025-03-08,2025-03-29,18,2024,136.0,602.8982266774735,-1.4834247590308038
Wyoming,3,2025-03-08,2025-03-29,18,2024,23.0,50.26147338474799,-0.7588856335371283
Alabama,3,2025-03-15,2025-04-05,19,2024,85.0,162.35148642610167,-0.6415569413916051
Alaska,3,2025-03-15,2025-04-05,19,2024,17.0,46.51833784044872,-0.9707439384414412
Arizona,3,2025-03-15,2025-04-05,19,2024,111.0,383.5082055448349,-1.2334662582417089
Arkansas,3,2025-03-15,2025-04-05,19,2024,71.0,194.72439130599315,-1.000041383827976
California,3,2025-03-15,2025-04-05,19,2024,454.0,513.436209494204,-0.122774143202319
Colorado,3,2025-03-15,2025-04-05,19,2024,86.0,214.1486244403184,-0.905420947118154
Connecticut,3,2025-03-15,2025-04-05,19,2024,53.0,141.42965209469887,-0.9698641617386334
Delaware,3,2025-03-15,2025-04-05,19,2024,24.0,61.28519029292946,-0.9128478566619368
District of Columbia,3,2025-03-15,2025-04-05,19,2024,28.0,75.7013995453234,-0.972624125225782
Florida,3,2025-03-15,2025-04-05,19,2024,591.0,780.3632878558197,-0.277533564109345
Georgia,3,2025-03-15,2025-04-05,19,2024,162.0,218.27355390624743,-0.2965698541223673
Hawaii,3,2025-03-15,2025-04-05,19,2024,39.0,42.2806301632928,-0.0788257404683103
Idaho,3,2025-03-15,2025-04-05,19,2024,27.0,69.25504627018015,-0.9199276284862584
Illinois,3,2025-03-15,2025-04-05,19,2024,297.0,253.88706225450863,0.1562729325726781
Indiana,3,2025-03-15,2025-04-05,19,2024,126.0,315.9518120950234,-0.9145626635451078
Iowa,3,2025-03-15,2025-04-05,19,2024,43.0,217.90380775401167,-1.6
Kansas,3,2025-03-15,2025-04-05,19,2024,40.0,136.65139394830254,-1.211152291591497
Kentucky,3,2025-03-15,2025-04-05,19,2024,175.0,287.0169229786648,-0.4925352437140597
Louisiana,3,2025-03-15,2025-04-05,19,2024,121.0,265.00396619493165,-0.7794901744445433
Maine,3,2025-03-15,2025-04-05,19,2024,55.0,95.0360453294457,-0.5393719024423724
Maryland,3,2025-03-15,2025-04-05,19,2024,129.0,236.53251272941355,-0.6027700593525456
Massachusetts,3,2025-03-15,2025-04-05,19,2024,143.0,575.1586934949706,-1.3865698327139864
Michigan,3,2025-03-15,2025-04-05,19,2024,305.0,1148.8059171997052,-1.3237633375096216
Minnesota,3,2025-03-15,2025-04-05,19,2024,68.0,135.46068722206942,-0.6819300628470231
Mississippi,3,2025-03-15,2025-04-05,19,2024,48.0,46.11640981513499,0.0391989540483717
Missouri,3,2025-03-15,2025-04-05,19,2024,130.0,440.5761621099284,-1.2151531895753935
Montana,3,2025-03-15,2025-04-05,19,2024,32.0,85.23170378473506,-0.9605303419101738
Nebraska,3,2025-03-15,2025-04-05,19,2024,14.0,98.40107354914186,-1.6
Nevada,3,2025-03-15,2025-04-05,19,2024,41.0,45.26019634542972,-0.0966122828997999
New Hampshire,3,2025-03-15,2025-04-05,19,2024,17.0,130.23743966722782,-1.6
New Jersey,3,2025-03-15,2025-04-05,19,2024,248.0,439.2692144887932,-0.5699334944539185
New Mexico,3,2025-03-15,2025-04-05,19,2024,58.0,120.79218485677802,-0.7247787455740413
New York,3,2025-03-15,2025-04-05,19,2024,508.0,815.133117717464,-0.4721294595662826
North Carolina,3,2025-03-15,2025-04-05,19,2024,188.0,650.6082731104167,-1.2376965581966344
North Dakota,3,2025-03-15,2025-04-05,19,2024,14.0,20.915940508128184,-0.3791640480296738
Ohio,3,2025-03-15,2025-04-05,19,2024,274.0,489.8103508666797,-0.5792867047332093
Oklahoma,3,2025-03-15,2025-04-05,19,2024,40.0,141.3480723194317,-1.2447032050905458
Oregon,3,2025-03-15,2025-04-05,19,2024,85.0,59.93404942933091,0.344555173848124
Pennsylvania,3,2025-03-15,2025-04-05,19,2024,671.0,2053.085534197284,-1.117327691842858
Puerto Rico,3,2025-03-15,2025-04-05,19,2024,194.0,257.445663689995,-0.281685914798623
Rhode Island,3,2025-03-15,2025-04-05,19,2024,25.0,35.61234336605054,-0.3422888959682315
South Carolina,3,2025-03-15,2025-04-05,19,2024,80.0,128.73677285217428,-0.4710584188411397
South Dakota,3,2025-03-15,2025-04-05,19,2024,8.0,31.35826093181649,-1.2796447721187478
Tennessee,3,2025-03-15,2025-04-05,19,2024,150.0,293.0407253569104,-0.6664384425526677
Texas,3,2025-03-15,2025-04-05,19,2024,371.0,727.2349546196431,-0.6717298817163808
US,3,2025-03-15,2025-04-05,19,2024,6973.0,17810.088011568205,-0.9376322371074188
Utah,3,2025-03-15,2025-04-05,19,2024,54.0,97.41696435480392,-0.5818800059459379
Vermont,3,2025-03-15,2025-04-05,19,2024,28.0,33.649144578943954,-0.1779772078683321
Virginia,3,2025-03-15,2025-04-05,19,2024,153.0,203.89490062679167,-0.2855445653902109
Washington,3,2025-03-15,2025-04-05,19,2024,101.0,141.23197299408238,-0.3324865240576775
West Virginia,3,2025-03-15,2025-04-05,19,2024,102.0,319.5589690031124,-1.135337261856222
Wisconsin,3,2025-03-15,2025-04-05,19,2024,77.0,364.0615225100756,-1.5433570675112565
Wyoming,3,2025-03-15,2025-04-05,19,2024,12.0,49.59197678844083,-1.3588436447664165
Alabama,3,2025-03-22,2025-04-12,20,2024,53.99999999999999,145.82217279791408,-0.9818889604001476
Alaska,3,2025-03-22,2025-04-12,20,2024,15.999999999999998,22.325967917323595,-0.3163538988075802
Arizona,3,2025-03-22,2025-04-12,20,2024,93.0,285.84735766410046,-1.115655437175751
Arkansas,3,2025-03-22,2025-04-12,20,2024,32.0,127.73004460430042,-1.361209972699995
California,3,2025-03-22,2025-04-12,20,2024,422.0,468.1138049467843,-0.1034732144349233
Colorado,3,2025-03-22,2025-04-12,20,2024,62.00000000000001,136.97772599215727,-0.7839575398844127
Connecticut,3,2025-03-22,2025-04-12,20,2024,40.0,103.3360473048184,-0.9340448473356632
Delaware,3,2025-03-22,2025-04-12,20,2024,14.0,44.31409592582244,-1.105567951324402
District of Columbia,3,2025-03-22,2025-04-12,20,2024,8.0,63.48580795675284,-1.6
Florida,3,2025-03-22,2025-04-12,20,2024,409.0,655.44952091135,-0.4706886398640719
Georgia,3,2025-03-22,2025-04-12,20,2024,84.0,199.5408263274294,-0.8583665921087382
Hawaii,3,2025-03-22,2025-04-12,20,2024,24.0,32.51531841208006,-0.293126775480808
Idaho,3,2025-03-22,2025-04-12,20,2024,27.0,74.78654804651342,-0.9957163003192604
Illinois,3,2025-03-22,2025-04-12,20,2024,156.0,138.73532769394694,0.1164956884925425
Indiana,3,2025-03-22,2025-04-12,20,2024,87.00000000000001,111.4861236473669,-0.2454930542018649
Iowa,3,2025-03-22,2025-04-12,20,2024,24.0,127.82049238752784,-1.6
Kansas,3,2025-03-22,2025-04-12,20,2024,29.0,56.37433050136347,-0.6483996178289204
Kentucky,3,2025-03-22,2025-04-12,20,2024,88.0,247.2666965639504,-1.025867187986676
Louisiana,3,2025-03-22,2025-04-12,20,2024,80.00000000000001,195.87863420127897,-0.8881383141721528
Maine,3,2025-03-22,2025-04-12,20,2024,40.0,12.26108056365538,1.1287385947950117
Maryland,3,2025-03-22,2025-04-12,20,2024,94.0,172.50725538587224,-0.6023425246980407
Massachusetts,3,2025-03-22,2025-04-12,20,2024,119.0,307.49319284029684,-0.9442080349724548
Michigan,3,2025-03-22,2025-04-12,20,2024,255.0,715.9630619121342,-1.029846877236685
Minnesota,3,2025-03-22,2025-04-12,20,2024,59.0,104.43735004326194,-0.5637723758496378
Mississippi,3,2025-03-22,2025-04-12,20,2024,43.0,91.93679768974292,-0.74773003347187
Missouri,3,2025-03-22,2025-04-12,20,2024,99.0,248.1738890185774,-0.9129808162162883
Montana,3,2025-03-22,2025-04-12,20,2024,34.0,53.792150512647375,-0.4481988833845931
Nebraska,3,2025-03-22,2025-04-12,20,2024,16.000000000000004,49.09441725422883,-1.08069622577427
Nevada,3,2025-03-22,2025-04-12,20,2024,48.0,48.03614732663696,-0.0007374285763108
New Hampshire,3,2025-03-22,2025-04-12,20,2024,22.0,55.72944454176773,-0.9027991641004663
New Jersey,3,2025-03-22,2025-04-12,20,2024,161.0,297.8512335346928,-0.6123495676341557
New Mexico,3,2025-03-22,2025-04-12,20,2024,37.0,96.16285322994835,-0.938802310278879
New York,3,2025-03-22,2025-04-12,20,2024,395.0,666.8125125321341,-0.5225932530249331
North Carolina,3,2025-03-22,2025-04-12,20,2024,98.0,500.0440355657547,-1.6
North Dakota,3,2025-03-22,2025-04-12,20,2024,11.999999999999998,21.44124456628208,-0.5459511836105309
Ohio,3,2025-03-22,2025-04-12,20,2024,169.0,264.01960698560293,-0.4440053748238535
Oklahoma,3,2025-03-22,2025-04-12,20,2024,20.0,62.56504302011281,-1.107541243467749
Oregon,3,2025-03-22,2025-04-12,20,2024,50.0,77.75915564362967,-0.4345689003648272
Pennsylvania,3,2025-03-22,2025-04-12,20,2024,479.0,1206.1222283078114,-0.922208378272174
Puerto Rico,3,2025-03-22,2025-04-12,20,2024,274.0,309.47201861684005,-0.1213226824701267
Rhode Island,3,2025-03-22,2025-04-12,20,2024,22.0,37.93121589205599,-0.5263021779836987
South Carolina,3,2025-03-22,2025-04-12,20,2024,43.0,36.5771876078316,0.1577924802046237
South Dakota,3,2025-03-22,2025-04-12,20,2024,7.0,11.517837896684526,-0.4477131171210384
Tennessee,3,2025-03-22,2025-04-12,20,2024,100.0,281.6804993438987,-1.029196765443321
Texas,3,2025-03-22,2025-04-12,20,2024,284.0,439.3613386665932,-0.4351064338657853
US,3,2025-03-22,2025-04-12,20,2024,5055.0,12585.274996364442,-0.9120312774068752
Utah,3,2025-03-22,2025-04-12,20,2024,33.0,73.55191458105773,-0.7851351981032799
Vermont,3,2025-03-22,2025-04-12,20,2024,8.000000000000004,22.285034868656368,-0.9505862965698952
Virginia,3,2025-03-22,2025-04-12,20,2024,93.0,217.9667710046818,-0.8456252054620199
Washington,3,2025-03-22,2025-04-12,20,2024,74.0,103.15852183556576,-0.3284258735364407
West Virginia,3,2025-03-22,2025-04-12,20,2024,47.00000000000001,205.5419789367908,-1.4593026686625206
Wisconsin,3,2025-03-22,2025-04-12,20,2024,66.0,220.2243526170556,-1.194484737402897
Wyoming,3,2025-03-22,2025-04-12,20,2024,4.0,31.133127646636304,-1.6
Alabama,3,2025-03-29,2025-04-19,21,2024,49.0,99.9621697675364,-0.7027228844921454
Alaska,3,2025-03-29,2025-04-19,21,2024,12.0,13.5605963658644,-0.1133696436621818
Arizona,3,2025-03-29,2025-04-19,21,2024,88.0,249.33352797330207,-1.0341577708867602
Arkansas,3,2025-03-29,2025-04-19,21,2024,29.0,81.5215735280915,-1.0118623748042173
California,3,2025-03-29,2025-04-19,21,2024,354.0,220.3026696046253,0.4725864792077328
Colorado,3,2025-03-29,2025-04-19,21,2024,40.0,96.11609946527608,-0.8623350977871453
Connecticut,3,2025-03-29,2025-04-19,21,2024,34.0,65.9274011107596,-0.6482604049089722
Delaware,3,2025-03-29,2025-04-19,21,2024,10.0,28.72745311687757,-0.994175693433946
District of Columbia,3,2025-03-29,2025-04-19,21,2024,7.0,55.52660457331306,-1.6
Florida,3,2025-03-29,2025-04-19,21,2024,343.0,544.159619858822,-0.4604369748836348
Georgia,3,2025-03-29,2025-04-19,21,2024,64.0,108.21392074643543,-0.5189212646533266
Hawaii,3,2025-03-29,2025-04-19,21,2024,24.0,17.529980112577498,0.2994858578269048
Idaho,3,2025-03-29,2025-04-19,21,2024,13.0,63.29222304415092,-1.5243813463220852
Illinois,3,2025-03-29,2025-04-19,21,2024,156.0,27.07748527897669,1.6
Indiana,3,2025-03-29,2025-04-19,21,2024,52.0,43.335188449944326,0.1785132301383583
Iowa,3,2025-03-29,2025-04-19,21,2024,11.0,36.140216040098906,-1.129793723031297
Kansas,3,2025-03-29,2025-04-19,21,2024,29.0,37.510763467918245,-0.2497403911542854
Kentucky,3,2025-03-29,2025-04-19,21,2024,49.0,146.59531975403337,-1.0824511972519724
Louisiana,3,2025-03-29,2025-04-19,21,2024,70.0,119.48120515406622,-0.5288138898990358
Maine,3,2025-03-29,2025-04-19,21,2024,23.0,17.143072237846297,0.2797650373856215
Maryland,3,2025-03-29,2025-04-19,21,2024,62.0,113.77482797294948,-0.5998374649227607
Massachusetts,3,2025-03-29,2025-04-19,21,2024,86.0,200.3258769434252,-0.8390167548770942
Michigan,3,2025-03-29,2025-04-19,21,2024,196.0,806.5954996265921,-1.4108575851574212
Minnesota,3,2025-03-29,2025-04-19,21,2024,38.0,115.85610259865508,-1.0973816394106652
Mississippi,3,2025-03-29,2025-04-19,21,2024,28.0,39.96732081408865,-0.3454788655870406
Missouri,3,2025-03-29,2025-04-19,21,2024,100.0,195.96223693626536,-0.667891502842866
Montana,3,2025-03-29,2025-04-19,21,2024,22.0,27.763172488215897,-0.2236016198879413
Nebraska,3,2025-03-29,2025-04-19,21,2024,14.0,22.992574924149896,-0.4696942032180184
Nevada,3,2025-03-29,2025-04-19,21,2024,41.0,42.15470899977038,-0.0271219242249864
New Hampshire,3,2025-03-29,2025-04-19,21,2024,22.0,34.91186117237208,-0.4455734197703447
New Jersey,3,2025-03-29,2025-04-19,21,2024,137.0,198.8101741064848,-0.3701141012146722
New Mexico,3,2025-03-29,2025-04-19,21,2024,31.0,68.14528302304527,-0.7704739392901696
New York,3,2025-03-29,2025-04-19,21,2024,283.0,495.8402686720938,-0.5592943452764425
North Carolina,3,2025-03-29,2025-04-19,21,2024,60.0,269.14114973440905,-1.4880707350189883
North Dakota,3,2025-03-29,2025-04-19,21,2024,14.0,12.695438673172228,0.0909873672702157
Ohio,3,2025-03-29,2025-04-19,21,2024,107.0,0.0,1.6
Oklahoma,3,2025-03-29,2025-04-19,21,2024,21.0,21.04934795274608,-0.0022405767932669
Oregon,3,2025-03-29,2025-04-19,21,2024,43.0,47.76555584207365,-0.1028346068222521
Pennsylvania,3,2025-03-29,2025-04-19,21,2024,417.0,1034.393217430195,-0.90705512124571
Puerto Rico,3,2025-03-29,2025-04-19,21,2024,187.0,242.810499038536,-0.259949317434927
Rhode Island,3,2025-03-29,2025-04-19,21,2024,17.0,17.185808635441578,-0.0102697867216852
South Carolina,3,2025-03-29,2025-04-19,21,2024,34.0,22.64359615767443,0.392255758791816
South Dakota,3,2025-03-29,2025-04-19,21,2024,10.0,7.14429004410902,0.3005781991709182
Tennessee,3,2025-03-29,2025-04-19,21,2024,59.0,176.25264281467403,-1.083231513175874
Texas,3,2025-03-29,2025-04-19,21,2024,271.0,163.60446037028265,0.5022566801803086
US,3,2025-03-29,2025-04-19,21,2024,3966.0,7994.037905658286,-0.7008109459130019
Utah,3,2025-03-29,2025-04-19,21,2024,27.0,50.79636132521079,-0.6151153919359098
Vermont,3,2025-03-29,2025-04-19,21,2024,12.0,23.27901589096796,-0.6246630762348526
Virginia,3,2025-03-29,2025-04-19,21,2024,56.0,87.02942427723865,-0.4346198575423425
Washington,3,2025-03-29,2025-04-19,21,2024,42.0,79.23329437371132,-0.6237384548482328
West Virginia,3,2025-03-29,2025-04-19,21,2024,26.0,165.66246948165605,-1.6
Wisconsin,3,2025-03-29,2025-04-19,21,2024,40.0,109.89094358722232,-0.9949751614429588
Wyoming,3,2025-03-29,2025-04-19,21,2024,3.0,26.381294715813816,-1.6
Alabama,3,2025-04-05,2025-04-26,22,2024,35.0,95.84586486378387,-0.9896017541899136
